Timestamp,gForceX,gForceZ,gForceY,Speed,Longitude,Latitude,Heading,BatteryLevel,Altitude,Accuracy,EnergySaverStatus,BatteryState,BatteryPowerSource,device_id,rider,streamId,team,version
1674137469231619000,0.43133347684686835,9.902805241671475,0.4303545924750241,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137469432579000,0.4321332118090461,9.906215275035185,0.4286847307401545,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137469892566000,0.42955438792705536,9.90602936063494,0.4298107645341328,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137470047613000,0.43208394944667816,9.907003498077392,0.4278965085744858,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137470253037000,0.42933220267295835,9.909635829925538,0.4316053807735443,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137470659125000,0.429873736281144,9.908552671733656,0.430629363185481,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137470866625000,0.4303629558819991,9.898462955768291,0.4290745143706982,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137471072967000,0.4308875322341919,9.893603801727295,0.42837507724761964,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137471274704000,0.4281357884407043,9.894919967651367,0.4278965026140213,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137471479159000,0.4310071820562536,9.896931995045055,0.4302458248355172,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137471684498000,0.4314259201288223,9.901799201965332,0.42987058609724044,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137472092976000,0.42872311852195044,9.904545437205922,0.4312247037887573,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137472293503000,0.4277768701314926,9.912267875671386,0.43100717663764954,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137472695547000,0.43083626457623075,9.914261863345192,0.4303235142003922,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137472891639000,0.42915818095207214,9.91248538277366,0.4274179447780956,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137473095193000,0.429375710812482,9.898237054998225,0.42350241812792694,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137473262000000,,,,0,0.5845844,51.6902003,0,0.54,101.4000015258789,17.32200050354004,Off,Discharging,Battery,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137473291397000,0.4318446695804596,9.896235847473145,0.42693938314914703,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137473691541000,0.4298107668757439,9.895562934875489,0.42323050647974014,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137473893730000,0.4281158521771431,9.899406433105469,0.42652063568433124,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137474091465000,0.42741795019669965,9.896931995045055,0.42295859347690234,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137474291280000,0.4306482583284378,9.897073459625243,0.42000019550323486,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137474547669000,0.42568979329533047,9.902497132619223,0.4217682232459386,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137474893365000,0.4294689361538206,9.904982498713903,0.42425599481378284,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137475091253000,0.42926694588227704,9.902914047241211,0.42339365590702405,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137475293230000,0.42664379232070027,9.889659096212949,0.4214358855696285,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137475570993000,0.42813579440116883,9.896834087371825,0.41796629726886747,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137475777084000,0.4247858424981435,9.895139185587565,0.42271206180254617,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137476092837000,0.4256777113134211,9.898617831143467,0.4218709441748532,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137476493287000,0.4285395834594965,9.90523898601532,0.42435213923454285,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137476595227000,0.43040897250175475,9.904969692230225,0.4231108635663986,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137476799146000,0.42659540846943855,9.908603727817535,0.4248007945716381,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137477208227000,0.42681974172592163,9.906485239664713,0.4225325907270114,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137477414153000,0.4293122614423434,9.901898940404257,0.4200400784611702,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137477693258000,0.4286143563010476,9.895490819757635,0.4244813024997711,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137477823261000,0.4269956788595985,9.903804947348203,0.4217877721085268,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137478293161000,0.4269906516586031,9.904555320739746,0.4232305054153715,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137478439190000,0.4268197387456894,9.906764316558839,0.4225126564502716,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137478643243000,0.4285055940801447,9.910527402704412,0.4225235337560827,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137478848496000,0.42768381701575386,9.912733130984837,0.4231640365388658,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137479261171000,0.42732591124681324,9.908954767080454,0.42079166494883025,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137479463428000,0.42598225474357604,9.915946674346923,0.4240679919719696,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137479669073000,0.4268197387456894,9.903773307800293,0.42215373516082766,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137480075694000,0.42599364405586604,9.901428949265252,0.4225183555058071,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137480282614000,0.42861435359174554,9.906177000565963,0.42143588716333563,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137480484974000,0.427059018611908,9.913105297088624,0.42263230085372927,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137480690802000,0.428255432844162,9.915976619720459,0.42574297189712523,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137481095169000,0.4283864682628995,9.92309247879755,0.4231450472559248,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137481293849000,0.4274179447780956,9.928691083734686,0.42676535519686615,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137481493895000,0.42437253215096216,9.929779052734375,0.4223060038956729,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137481690572000,0.428853639960289,9.927701568603515,0.425144761800766,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137481891888000,0.42656336086136953,9.917737052554177,0.42314504441760836,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137482295093000,0.4290494133125652,9.913246674971147,0.42513388666239654,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137482531574000,0.42709164998748084,9.916999036615545,0.4208920625123111,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137482693594000,0.42615506880813175,9.911137898763021,0.42323050730758244,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137483149633000,0.4252091829593365,9.9181578709529,0.4235526116994711,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137483295323000,0.42828806151043286,9.921186447143555,0.42415500499985437,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137483556073000,0.42469882423227484,9.923470670526678,0.42469882423227484,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137483760648000,0.4261511564254761,9.929510060478659,0.4250251230071573,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137484094975000,0.426819737468447,9.926197460719518,0.42536695514406475,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137484377358000,0.42611276832493866,9.921621582724832,0.425786476243626,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137484582521000,0.42755870082799124,9.924794982461368,0.42579926988657785,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137484784064000,0.425144761800766,9.93009443283081,0.42538404166698457,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137485092469000,0.4254239241282145,9.931410535176594,0.42486560344696045,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137485399339000,0.42687412012707104,9.93304174596613,0.42491635951128875,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137485606105000,0.42574297189712523,9.937073453267415,0.4294917225837708,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137485807110000,0.4294844703240828,9.93532588265159,0.42817929928952997,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137486221594000,0.42432135168243856,9.934647784513587,0.4260103983037612,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137486426739000,0.42921256124973295,9.924590969085694,0.4232305079698563,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137486690791000,0.42850558866154065,9.919663776050914,0.42371994256973267,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137486832438000,0.4266565902666612,9.91694467717951,0.4240462454882535,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137487243728000,0.428414954079522,9.917518774668375,0.4246927864021725,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137487495840000,0.42677371777020967,9.922115179208609,0.42244823620869565,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137487653981000,0.4252644062042236,9.920522975921632,0.4268197387456894,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137487854636000,0.427657225728035,9.924590873718262,0.4239483535289764,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137488269528000,0.4262813523411751,9.928897953033447,0.42550368756055834,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137488470066000,0.4278530044989152,9.931954210454768,0.4264390631155534,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137488676912000,0.428070531650023,9.921295079317959,0.424590064720674,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137488882198000,0.4255036890506744,9.919805145263672,0.42490547597408296,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137489084967000,0.42850041531381156,9.924174989972796,0.4258796984241122,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137489494764000,0.4276572287082672,9.931051445007324,0.4274179428815842,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137489694217000,0.42828806151043286,9.932063102722168,0.42600400339473377,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137489891299000,0.42670010030269623,9.934521102905274,0.42610188722610476,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137490092117000,0.4285055927254937,9.932987473227762,0.42616714943539014,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137490494313000,0.428255432844162,9.935238933563232,0.42622153759002684,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137490692641000,0.4250251217321916,9.92847373268821,0.4274179447780956,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137490890373000,0.42693938314914703,9.920762252807616,0.42693938314914703,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137491094221000,0.42529703134840185,9.918848081068559,0.42562333020296966,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137491493363000,0.4271786600351334,9.923992538452149,0.4258626103401184,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137491747380000,0.42567770318551496,9.925428303805264,0.42654782804575836,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137491893950000,0.4258227248986562,9.92456414964464,0.4259556614690357,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137492357734000,0.4256233296224049,9.925770146506173,0.4279306892837797,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137492563709000,0.4237090706825256,9.92794075012207,0.4243072748184204,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137492692462000,0.42600400068543176,9.92792996493253,0.42600400068543176,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137492969495000,0.425517762408537,9.914238312665153,0.42678455219549294,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137493175971000,0.4250251203775406,9.911908817291259,0.4239483535289764,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137493491718000,0.4255834480126699,9.912028503417968,0.42510488629341125,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137493690656000,0.42502512715079566,9.91814101826061,0.423393653197722,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137493891313000,0.4279413726180792,9.923184871673584,0.42375393584370613,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137494199021000,0.42634117007255556,9.924830150604247,0.4284947156906128,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137494610307000,0.42741794139146805,9.928194999694824,0.4245764706283808,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137494893279000,0.4262215336163839,9.92718308766683,0.4276572227478027,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137495022767000,0.4277768701314926,9.922198009490966,0.4244269162416458,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137495291606000,0.42535141652280634,9.914551995017312,0.42665659297596326,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137495425889000,0.4272068125360152,9.914590218487907,0.4268549224909614,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137495692052000,0.4288707311664309,9.917309829166957,0.42442691539015087,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137496045674000,0.4247858375310898,9.919805240631103,0.42681974470615386,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137496247156000,0.42741794748739764,9.921404058283025,0.425786476243626,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137496658490000,0.42768381039301556,9.923434310489231,0.4274844146437115,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137496862949000,0.4236293137073517,9.9210414091746,0.42412781218687695,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137497067539000,0.42646081149578097,9.918010425567626,0.4243072748184204,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137497270780000,0.427657225728035,9.922796249389648,0.4261018931865692,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137497475944000,0.4258227263178144,9.915743101210822,0.4241135702246711,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137497890280000,0.42600400339473377,9.91814119165594,0.42741794748739764,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137498092750000,0.42502511739730836,9.921958827972412,0.4262215346097946,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137498291814000,0.42574296295642855,9.921121311187743,0.425144761800766,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137498692268000,0.4255378714629582,9.926681700206938,0.424227515856425,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137498897890000,0.42600400068543176,9.927277304909445,0.4239374724301425,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137499094396000,0.42382871291854163,9.926842256025834,0.4237199452790347,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137499292269000,0.4265363828132027,9.923082703038267,0.425402936182524,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137499692894000,0.4251248240470886,9.91476035118103,0.4238287111123403,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137499932483000,0.42676535790616815,9.919120094992898,0.4255689463832162,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137500095851000,0.4260040061040358,9.918685046109287,0.4243725402788682,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137500491680000,0.42648740112781525,9.922237767113579,0.4245598531431622,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137500752105000,0.42658966091962963,9.927821012643667,0.4259454355790065,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137500955302000,0.4274179447780956,9.927821159362793,0.42622153054584155,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137501160705000,0.4240945743189918,9.924896505143908,0.42522452606095207,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137501362922000,0.427298304438591,9.917173194885255,0.43172502517700195,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137501694314000,0.4223930160204569,9.913145128885905,0.42255253791809083,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137501978375000,0.42179481089115145,9.904610729217529,0.42000019252300264,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137502292541000,0.42643266565659466,9.909945431877585,0.4250955020680147,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137502492999000,0.4294518411159515,9.912507152557373,0.4249054819345474,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137502691446000,0.4253989979624748,9.915184080600739,0.4235296119004488,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137503001047000,0.42765723168849945,9.91872854232788,0.4252644032239914,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137503206565000,0.4249453624089559,9.921440315246581,0.4262215336163839,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137503266000000,,,,0,0.5845928,51.6901921,0,0.54,101.4000015258789,16.141000747680664,Off,Discharging,Battery,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137503409526000,0.42491635951128875,9.920207457108932,0.4249163568019867,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137503818138000,0.42727718984379487,9.917757258695715,0.4260104035629946,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137504092231000,0.4278452332530703,9.906285899026054,0.42305958909647806,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137504229131000,0.4259822487831116,9.896594905853272,0.41976091265678406,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137504440430000,0.4255689463832162,9.89671447060325,0.4229585961862044,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137504843161000,0.4270191374752257,9.90123430887858,0.42495865292019314,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137504891239000,0.4253012171158424,9.90709114074707,0.4230004296852992,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137505290769000,0.42466619312763215,9.90939645767212,0.4244269162416458,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137505458040000,0.4240679949522018,9.90377311706543,0.42143588662147524,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137505661036000,0.42711884081363677,9.91358380317688,0.42496530115604403,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137506070788000,0.4261127737435428,9.921403971585361,0.4242637645114552,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137506290679000,0.42676535790616815,9.917053482749246,0.42861435359174554,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137506490032000,0.4257429659366608,9.916694450378419,0.42215373516082766,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137506890675000,0.42775977225530715,9.92149729955764,0.4251960388251713,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137507092730000,0.4244269162416458,9.926265811920166,0.4237090706825256,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137507291876000,0.4265478253364563,9.92434059489857,0.42633029547604645,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137507491750000,0.4239483505487442,9.926265811920166,0.4247858375310898,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137507690662000,0.4248619756915353,9.930050806565719,0.4256233274936676,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137508095395000,0.42921256124973295,9.930931854248048,0.4288536339998245,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137508295407000,0.4240462373603474,9.929017587141557,0.4240462454882535,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
1674137508527661000,0.42817929658022796,9.921295252713291,0.42306735840710724,,,,,,,,,,,MyDevice,Tester,TestStream-f4e319,TeamQuix,8
